uid,Type,Producers,Studios,Source,Themes,Demographic,Duration,Favorites,Streaming Platforms
31978,Movie,"['TV Asahi', 'Asatsu DK']",['Shin-Ei Animation'],Manga,[],Seinen,1 hr. 36 min.,4,['Netflix']
1767,OVA,['add some'],"['Madhouse', 'Studio Junio']",Novel,"['Gore', 'Psychological']",,48 min.,4,[]
40249,TV,['Alpha Group Co. Ltd.'],['add some'],Original,[],,22 min. per ep.,5,[]
22677,Movie,"['Sony Pictures Entertainment', 'Aniplex', 'Lucent Pictures Entertainment']",['Sola Digital Arts'],Manga,"['Mecha', 'Military']",Seinen,1 hr. 33 min.,34,[]
32385,ONA,['add some'],['add some'],Original,[],,39 sec. per ep.,0,[]
1555,TV,['Konami'],['AIC ASTA'],Game,"['Harem', 'School']",,24 min. per ep.,94,[]
12393,TV,['Fuji TV'],['Eiken'],Original,[],,5 min. per ep.,0,[]
2011,TV,['TBS'],['Studio Deen'],Manga,"['Adult Cast', 'Detective', 'Workplace']",Seinen,8 min. per ep.,7,[]
760,OVA,['add some'],['Madhouse'],Manga,"['Martial Arts', 'Super Power']",Seinen,1 hr. 32 min.,16,[]
38061,TV Special,['add some'],['Zero-G'],Original,[],,4 min.,3,[]
6312,Special,['TBS'],['Studio Deen'],Manga,"['Detective', 'Workplace']",,21 min.,1,[]
32191,PV,['Kodansha'],['Shaft'],Light novel,[],,45 sec.,5,[]
40147,Music,['add some'],['add some'],Original,"['Idols (Female)', 'Music']",,4 min.,0,[]
917,OVA,['Youmex'],"['AIC', 'Artmic']",Manga,"['Detective', 'Racing']",Seinen,46 min.,81,[]
30673,Movie,['add some'],['add some'],Original,[],,9 min.,1,[]
31830,Music,['Virgin Babylon Records'],['Onionskin'],Unknown,[],,4 min.,1,[]
2279,Movie,['add some'],['Toei Animation'],Other,[],Kids,1 hr. 20 min.,16,[]
3264,TV,['Pony Canyon'],['AIC'],Unknown,[],,3 min. per ep.,0,[]
2931,TV,"['Kodansha', 'Nagoya Broadcasting Network']","['Madhouse', 'Tezuka Productions']",Manga,[],Seinen,24 min. per ep.,32,[]
37546,ONA,['add some'],['add some'],Original,[],,1 min.,0,[]
252,TV,['Victor Entertainment'],['Bee Train'],Original,"['Military', 'Psychological']",,24 min. per ep.,154,[]
10336,TV,"['CBC Television', 'flying DOG', 'Cyclone Graphics']",['Gonzo'],Original,[],,24 min. per ep.,101,['Crunchyroll']
6379,OVA,['add some'],['Xebec'],Manga,[],Seinen,28 min.,3,[]
5019,TV Special,['Tohokushinsha Film Corporation'],['TMS Entertainment'],Manga,[],Seinen,1 hr. 31 min.,1,[]
25143,OVA,['add some'],['CoMix Wave Films'],Original,[],,27 min.,47,['Crunchyroll']
36548,TV,['Twin Engine'],['Geno Studio'],Manga,"['Adult Cast', 'Psychological']",Seinen,23 min. per ep.,345,[]
33218,Movie,"['Lantis', 'Tohokushinsha Film Corporation', 'GYAO!', 'Kadokawa']",['Madhouse'],Original,[],,1 hr. 34 min.,57,['Netflix']
20529,Music,['Sony Music Entertainment'],['add some'],Unknown,[],,3 min.,0,[]
27621,TV,['add some'],['DLE'],Manga,[],Shoujo,3 min. per ep.,1,[]
21821,TV,['add some'],"['J.C.Staff', 'A.C.G.T.']",Original,"['Historical', 'Mecha']",,24 min. per ep.,31,"['Crunchyroll', 'HIDIVE']"
11795,Music,['add some'],['Gonzo'],Music,"['Music', 'Vampire']",,5 min.,1,[]
39187,Music,['Warner Music Japan'],['add some'],Original,[],,4 min.,0,[]
17131,OVA,['BEAM Entertainment'],['J.C.Staff'],Unknown,[],,1 hr. 15 min.,2,[]
7122,OVA,['add some'],['JCF'],Original,"['Adult Cast', 'Space']",,41 min. per ep.,1,[]
10967,OVA,"['Magic Bus', 'Studio G7']",['Gainax'],Manga,[],Seinen,44 min.,0,[]
6419,OVA,['add some'],['add some'],Manga,[],Seinen,47 min.,2,[]
33526,Music,['NHK'],['Echoes'],Original,[],Kids,4 min.,0,[]
281,OVA,"['Lantis', 'Age']","['Media Factory', 'Silver']",Visual novel,[],,27 min. per ep.,9,[]
5931,OVA,['add some'],['Ashi Productions'],Unknown,[],,48 min.,3,[]
39963,ONA,"['Studio Mausu', 'Suiseisha']",['Studio Hokiboshi'],Web manga,[],Josei,6 min. per ep.,169,[]
37784,Special,"['MAZRI', 'Audio Graphics Institute']",['CLAP'],Original,[],,1 min.,7,[]
6156,Movie,"['Creative Power Entertaining', 'Alpha Group Co. Ltd.']",['add some'],Unknown,[],Kids,1 hr. 25 min.,0,[]
7459,OVA,['add some'],['add some'],Unknown,[],,5 min. per ep.,1,[]
2727,TV,['Aniplex'],['Madhouse'],Original,[],,3 min. per ep.,4,[]
37930,ONA,['add some'],['add some'],Original,[],,1 min.,0,[]
34979,TV,['add some'],"['Bridge', 'Husio Studio']",4-koma manga,[],Seinen,9 min. per ep.,2,[]
5372,OVA,['add some'],['Sunrise'],Unknown,[],,26 min. per ep.,0,[]
33761,ONA,['add some'],['add some'],Web manga,[],,11 min. per ep.,0,[]
8231,Special,['add some'],['GoHands'],Visual novel,[],,30 sec. per ep.,2,[]
13299,OVA,['Youmex'],['Ashi Productions'],Light novel,[],,46 min.,0,[]
36945,TV,"['Sony Pictures Entertainment', 'Chugai Mining', 'Hakuhodo', 'GYAO!', 'THINKR', 'Moonbell', 'LinkedBrain']",['Bouncy'],Original,[],,12 min. per ep.,21,['Crunchyroll']
8356,Movie,['add some'],['DLE'],Unknown,"['Parody', 'Super Power']",,1 hr. 30 min.,0,[]
34510,TV,['add some'],['Shanghai Animation Film Studio'],Original,"['Detective', 'Racing']",Kids,18 min. per ep.,0,[]
28439,CM,['add some'],['add some'],Original,[],,54 sec.,13,[]
37196,Music,['NHK'],['add some'],Original,[],Kids,4 min.,1,[]
39173,Music,['add some'],['add some'],Original,[],,3 min.,1,[]
24975,Special,['add some'],['Studio Ghibli'],Other,[],,1 min. per ep.,2,[]
23259,TV,"['Sotsu', 'Mainichi Broadcasting System', 'Tohokushinsha Film Corporation']",['Sunrise'],Original,"['Mecha', 'Space']",,24 min. per ep.,63,['Crunchyroll']
3152,OVA,['NEC Avenue'],['Madhouse'],Original,[],,47 min.,7,[]
19187,Music,['add some'],['add some'],Original,[],,3 min.,0,[]
39549,Music,['Sony Music Communications'],['add some'],Original,[],,3 min.,0,[]
4908,TV,"['Omnibus Japan', 'Sony Music Entertainment']",['add some'],Original,[],,8 min. per ep.,4,[]
25963,Movie,['add some'],['RG Animation Studios'],Original,[],Kids,1 hr. 16 min.,0,[]
1442,TV,"['Media Factory', 'TBS', 'Kadokawa Haruki Corporation', 'Samsung', 'Namisokan']",['Madhouse'],Novel,[],,23 min. per ep.,32,[]
1411,OVA,['add some'],['Ashi Productions'],Original,"['Mecha', 'Space']",,28 min. per ep.,6,[]
21081,Movie,['Shanghai Animation Film Studio'],['add some'],Unknown,[],,10 min.,1,[]
23903,ONA,['add some'],['Studio 4°C'],Other,[],,2 min.,1,[]
34103,TV Special,['add some'],['Lerche'],Visual novel,"['High Stakes Game', 'Psychological', 'Survival']",,24 min.,919,['Crunchyroll']
371,Movie,"['Bandai Visual', 'Shochiku', 'Shelty']",['Madhouse'],Manga,[],Shoujo,1 hr. 21 min.,197,['Crunchyroll']
6772,Movie,"['Bandai Visual', 'Lantis', 'KlockWorx', 'Flex Comix', 'Fields']","['Production I.G', 'Xebec']",Manga,"['Adult Cast', 'Mecha', 'Military']",Shounen,51 min.,160,['HIDIVE']
28755,Movie,"['TOHO', 'Shueisha']",['Pierrot'],Manga,[],Shounen,1 hr. 35 min.,967,['Netflix']
24913,Special,['add some'],"[""Brain's Base""]",Manga,"['Romantic Subtext', 'School']",Seinen,23 min.,41,['HIDIVE']
1690,TV,"['Sotsu Music Publishing', 'Future Vision Music']",['Gonzo'],Manga,"['Mecha', 'Psychological', 'Survival']",Seinen,23 min. per ep.,"1,190",['Crunchyroll']
22199,TV,"['Nihon Ad Systems', 'Sony Music Entertainment', 'TOHO animation', 'Q-Tec', 'Fields', 'Jinnan Studio', 'REAL-T']",['White Fox'],Manga,"['Gore', 'Super Power']",Shounen,23 min. per ep.,"29,384","['Crunchyroll', 'HIDIVE']"
33337,TV,"['Bandai Visual', 'Square Enix', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Medicos Entertainment', 'BS11', 'Sony PCL', 'Contents Seed']",['Madhouse'],Manga,"['Adult Cast', 'Detective']",Seinen,24 min. per ep.,"1,501",['Crunchyroll']
1002,OVA,['Bandai Visual'],['Gainax'],Original,"['Mecha', 'Space']",,30 min. per ep.,872,[]
9000,Movie,"['TV Tokyo', 'Bandai Visual', 'TMS Entertainment', 'MediaNet', 'Kids Station', 'Movic', 'Cyclone Graphics', 'Tokyo Theatres', 'Sammy', 'Shogakukan', 'Imagine', 'TMS Music']",['Madhouse'],Light novel,"['Adult Cast', 'Military']",,1 hr. 39 min.,278,['Crunchyroll']
37370,Music,['add some'],['Production I.G'],Original,[],,2 min.,35,[]
2176,Movie,['gimik'],"['Gonzo', 'asread.']",Original,"['Mecha', 'Space', 'Super Power']",,1 hr. 24 min.,3,[]
540,OVA,['Pioneer LDC'],['AIC'],Original,"['Harem', 'Space']",,33 min. per ep.,91,[]
11299,Special,['add some'],['Sunrise'],Manga,"['Mecha', 'Space']",Shounen,15 min.,8,[]
3110,TV,['TV Tokyo'],['Nippon Animation'],Music,[],,26 min. per ep.,15,[]
2499,Movie,['add some'],['Toei Animation'],Manga,"['School', 'Team Sports']",Shounen,40 min.,12,[]
208,OVA,"['Aniplex', 'SME Visual Works']",['Studio Deen'],Light novel,"['Adult Cast', 'Historical']",,33 min. per ep.,345,[]
39491,TV,"['Dentsu', 'Fuji TV', 'Nitroplus', 'Sony Music Entertainment', 'TOHO animation', 'MAGNET']",['Production I.G'],Original,"['Adult Cast', 'Detective', 'Gore', 'Psychological']",,45 min. per ep.,537,['Crunchyroll']
10507,TV,"['TV Tokyo', 'Dentsu', 'Half H.P Studio', 'TV Tokyo Music', 'Studio Jack']",['OLM'],Game,"['Super Power', 'Team Sports']",,24 min. per ep.,307,[]
36950,OVA,['Shueisha'],"['Xebec', 'Signal.MD']",Manga,[],Shounen,23 min. per ep.,88,[]
464,Movie,"['Fuji TV', 'Fujipacific Music']",['Toei Animation'],Manga,[],Shounen,1 hr. 31 min.,449,[]
19383,TV,['TV Tokyo'],['ILCA'],Original,[],,4 min. per ep.,334,"['Crunchyroll', 'HIDIVE']"
3614,TV,"['Starchild Records', 'GANSIS']",['Doga Kobo'],Light novel,[],,23 min. per ep.,41,[]
7592,TV,"['Yomiuri Telecasting', 'Yomiko Advertising', 'Pony Canyon', 'TOHO', 'Shueisha', 'BS11', 'Hakuhodo DY Media Partners', 'Imagine']",['Studio Deen'],Manga,[],Shounen,24 min. per ep.,"1,374",['Animekey']
13171,TV Special,['add some'],['Production I.G'],Original,[],,25 min.,63,[]
6567,Special,['Atelier Musa'],['Sunrise'],Manga,[],Shounen,27 min.,12,[]
876,TV,"['YTV', 'Studio Take Off']",['Group TAC'],Game,[],,24 min. per ep.,114,['Netflix']
12709,Special,['add some'],['ufotable'],Game,[],,6 min. per ep.,3,[]
6098,TV,"['Sony Pictures Entertainment', 'Marvelous Entertainment', 'Lantis', 'Pony Canyon', 'AT-X', 'Delfi Sound']",['Studio Comet'],Manga,[],Seinen,24 min. per ep.,66,[]
3138,Special,['TV Asahi'],"['Gonzo', 'AIC']",Original,[],,43 min.,4,['Crunchyroll']
2758,TV,"['TV Tokyo', 'Sotsu']",['Sunrise'],Original,"['Mecha', 'Team Sports']",,24 min. per ep.,15,[]
938,OVA,"['Bandai Visual', 'Bee Media', 'Dynamic Planning']","[""Brain's Base""]",Unknown,[],Shounen,27 min. per ep.,30,[]
33031,TV,"['TV Tokyo', 'Sotsu', 'AT-X', 'KlockWorx', 'Memory-Tech', 'Studio Mausu', 'DIVE II Entertainment', 'Avex Pictures', ""Children's Playground Entertainment"", 'BS TV Tokyo', 'FuRyu']",['Kinema Citrus'],Web manga,[],,24 min. per ep.,141,['Crunchyroll']
20973,TV,"['Aniplex', 'Dentsu', 'flying DOG', 'Notes', 'Atelier Musa', 'Ichijinsha']",['A-1 Pictures'],Original,[],,24 min. per ep.,350,[]
30013,ONA,['comico'],"[""Steve N' Steven""]",Web manga,[],,5 min. per ep.,1,[]
40312,Music,['NBCUniversal Entertainment Japan'],['add some'],Original,[],,1 min.,5,[]
9965,OVA,['add some'],['Sunrise'],Other,[],,9 min.,1,[]
40158,PV,['Pie in the sky'],['add some'],Original,[],,30 sec.,0,[]
574,ONA,"['Bandai Visual', 'Atelier Musa', 'Bandai Channel']",['Sunrise'],Novel,[],,24 min. per ep.,1,[]
37532,Music,['Victor Entertainment'],['add some'],Original,[],,3 min.,0,[]
38063,ONA,['add some'],['add some'],Light novel,[],,1 min.,3,[]
22569,OVA,['Sanrio'],['add some'],Other,[],Kids,10 min.,0,[]
14181,OVA,['Shueisha'],['Madhouse'],Manga,[],Shoujo,30 min.,0,[]
29757,Music,['add some'],['add some'],Original,[],Kids,5 min.,0,[]
20667,Special,['Bandai'],['Sunrise'],Original,"['Mecha', 'Military']",,10 min.,0,[]
36640,ONA,['add some'],['add some'],Game,[],,2 min.,1,[]
21421,TV,['add some'],['Gainax'],Other,[],,4 min. per ep.,5,['Crunchyroll']
18643,Music,['add some'],['Studio D-Volt'],Visual novel,[],,23 min.,2,[]
2525,OVA,"['Nippon Columbia', 'Dynamic Planning']",['Studio Signal'],Manga,[],,21 min. per ep.,11,[]
36528,Special,['Pink Pineapple'],['PP Project'],Visual novel,[],,26 min.,0,[]
10354,ONA,['add some'],['add some'],Novel,[],,30 sec.,1,[]
2599,OVA,['Starchild Records'],['Sunrise'],Unknown,"['Mecha', 'Space']",,58 min.,1,[]
38295,TV,['add some'],['Seven'],Web manga,"['CGDCT', 'School']",,3 min. per ep.,56,['Crunchyroll']
2365,OVA,"['SME Visual Works', 'Movic']","['Group TAC', 'animate Film']",Manga,[],,45 min.,3,[]
7354,Movie,['add some'],['add some'],Original,[],,2 min.,0,[]
22621,OVA,['Sanrio'],['add some'],Unknown,[],Kids,20 min.,2,[]
39018,ONA,['add some'],['add some'],Original,[],,5 min.,0,[]
23895,CM,['add some'],['DLE'],Unknown,[],Seinen,4 min.,0,[]
30886,Movie,['Shanghai Animation Film Studio'],['add some'],Unknown,[],,20 min.,0,[]
36436,Movie,['add some'],['Sunrise'],Novel,"['Mecha', 'Military', 'Space']",,26 min.,3,[]
4097,Movie,['add some'],['add some'],Original,"['Historical', 'Music']",,17 min.,0,[]
40181,CM,['add some'],['Toei Animation'],Other,[],Shounen,1 min.,12,[]
36582,CM,['add some'],['dwarf'],Original,[],,3 min.,0,[]
2346,OVA,"['Shogakukan-Shueisha Productions', 'Amuse']",['AIC'],Manga,"['Martial Arts', 'Psychological']",Seinen,45 min.,30,[]
36822,Music,['Sony Music Entertainment'],['add some'],Original,[],,4 min.,0,[]
2072,OVA,['KSS'],['Studio OX'],Visual novel,"['Idols (Female)', 'Music']",,30 min. per ep.,3,[]
4147,Movie,['add some'],['Itasca Studio'],Picture book,[],Kids,33 min.,12,[]
17693,Music,['Mag Garden'],['add some'],Manga,[],,2 min.,0,[]
33972,ONA,['add some'],['Studio Ppuri'],Game,[],,2 min. per ep.,19,[]
12157,ONA,['Enterbrain'],"['asread.', 'StudioRF Inc.']",Manga,[],,4 min. per ep.,4,[]
1664,TV,['add some'],['Vega Entertainment'],Manga,[],Shounen,24 min. per ep.,3,[]
33390,Movie,"['Studio Mausu', 'Imagine']","['WAO World', 'Studio Live']",Original,[],,23 min.,5,[]
33777,Movie,['Geidai Animation'],['add some'],Original,[],,10 min.,0,[]
5303,Movie,['add some'],['Sunrise'],Unknown,[],,1 hr. 23 min.,0,[]
1076,OVA,['add some'],['TMS Entertainment'],Game,[],,50 min.,2,[]
3192,Movie,['Kitty Films'],['Magic Bus'],Novel,[],,1 hr. 21 min.,0,[]
34538,Special,"['Bandai Visual', 'Lantis']",['White Fox'],Original,[],,22 min.,2,[]
37537,Music,['add some'],['add some'],Music,[],,4 min.,2,[]
1866,Movie,['AIC'],['add some'],Manga,[],Shounen,48 min.,2,[]
16506,Movie,['Shanghai Animation Film Studio'],['add some'],Unknown,[],,19 min.,0,[]
1944,OVA,['Movic'],['AIC'],Original,[],,32 min. per ep.,56,['Crunchyroll']
39165,Music,['add some'],['add some'],Original,[],,4 min.,12,[]
1199,TV,['NHK'],['Ajia-do'],Manga,[],Kids,10 min.,74,[]
2151,TV,['add some'],['Pierrot'],Novel,[],Kids,25 min. per ep.,30,['Crunchyroll']
4662,TV,['add some'],['Yumeta Company'],Visual novel,[],Josei,25 min. per ep.,40,"['Crunchyroll', 'HIDIVE']"
8234,TV,"['Tokyo Movie Shinsha', 'Zuiyo']",['Mushi Production'],Book,[],,25 min. per ep.,43,[]
1968,Movie,['Sotsu'],['Sunrise'],Original,"['Mecha', 'Military', 'Space']",,1 hr. 37 min.,1,[]
24171,OVA,['add some'],['Seven Arcs Pictures'],Manga,"['Historical', 'Martial Arts', 'Samurai', 'Super Power']",Shounen,23 min. per ep.,3,[]
11761,TV,"['TV Tokyo', 'Lantis', 'Media Factory', 'Hakoniwa Academy Student Council']",['Gainax'],Manga,"['Martial Arts', 'School', 'Super Power']",Shounen,24 min. per ep.,471,"['Crunchyroll', 'HIDIVE']"
7496,Movie,['add some'],['add some'],Novel,[],,8 min.,2,[]
38485,ONA,['Sega'],['add some'],Game,"['Idols (Male)', 'Music']",,1 min.,2,[]
1261,TV,"['Sotsu', 'Studio Nue', 'Dongyang Animation']",['Tatsunoko Production'],Original,"['Anthropomorphic', 'Mecha', 'Super Power']",,24 min. per ep.,70,['Crunchyroll']
2261,OVA,"['GAGA', 'Arts Magic']",['Soeishinsha'],Original,[],,26 min. per ep.,94,[]
21715,Music,['NHK'],['add some'],Original,[],Kids,2 min.,1,[]
24995,Music,['NHK'],['add some'],Original,[],Kids,2 min.,0,[]
31815,TV,['add some'],['CoMix Wave Films'],Original,[],,7 min. per ep.,65,['Crunchyroll']
9159,OVA,['add some'],['Tatsunoko Production'],Manga,[],Shounen,22 min. per ep.,13,['HIDIVE']
37307,Movie,['add some'],['GoHands'],Original,[],,58 min.,18,[]
8206,TV,"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Half H.P Studio']",['TMS Entertainment'],Game,[],,24 min. per ep.,52,['Crunchyroll']
38023,CM,['add some'],['add some'],Original,[],,30 sec. per ep.,0,[]
23597,Special,"['Yumeta Company', 'Imagine', 'J.C.F.']",['KSS'],Manga,[],,1 min.,0,[]
12101,Music,['add some'],['add some'],Unknown,"['Mahou Shoujo', 'Music']",,3 min.,6,[]
8667,Music,['NHK'],['add some'],Original,[],Kids,4 min.,0,[]
5842,ONA,['Space Neko Company'],['add some'],Original,[],,1 min. per ep.,1,[]
29770,Music,['Crown Records'],['add some'],Unknown,[],,5 min.,0,[]
3726,OVA,"['KSS', 'NHK']",['add some'],Unknown,[],,45 min.,1,[]
8526,CM,['add some'],['Studio 4°C'],Original,[],,11 min.,0,[]
35800,Music,['add some'],['add some'],Original,[],,3 min.,0,[]
9732,Music,['add some'],['add some'],Original,[],,3 min.,0,[]
39793,Music,['add some'],['add some'],Original,[],,2 min.,0,[]
30420,Special,['add some'],['Toei Animation'],Manga,[],Shounen,13 min. per ep.,1,[]
11471,Special,['add some'],['Mushi Production'],Manga,[],Shounen,14 min.,6,[]
5918,OVA,"['Toei Video', 'Akita Shoten']",['Madhouse'],Manga,"['Mythology', 'Psychological']",Shoujo,32 min.,19,[]
30923,Movie,['Exa International'],['Signal.MD'],Original,[],,24 min.,1,[]
6761,Movie,['add some'],['add some'],Unknown,[],,8 min.,0,[]
6762,Movie,['add some'],['add some'],Unknown,[],,8 min.,0,[]
14537,ONA,['Sanrio'],['add some'],Other,[],,8 min.,1,[]
7420,Movie,['Chungeorahm Film'],['add some'],Unknown,[],,12 min. per ep.,0,[]
6189,Movie,['add some'],['add some'],Original,[],,20 min. per ep.,0,[]
33564,OVA,['add some'],['LandQ studios'],Game,[],,21 min.,18,[]
6412,OVA,['Fuji TV'],['add some'],Original,[],,6 min. per ep.,1,[]
16648,Special,['Starchild Records'],['Gainax'],Manga,[],Seinen,40 sec. per ep.,1,[]
32454,TV,"['DAX Production', 'Earth Star Entertainment']",['Millepensee'],Manga,[],Shounen,3 min. per ep.,9,['Crunchyroll']
26447,Special,['add some'],['add some'],Original,[],,5 min.,0,[]
31348,Movie,['Shanghai Animation Film Studio'],['add some'],Original,[],Kids,21 min.,0,[]
29283,Special,['Bandai Visual'],['Triangle Staff'],Original,[],,4 min.,0,[]
25891,TV Special,['add some'],['Shin-Ei Animation'],Other,[],Kids,48 min.,1,[]
13141,TV,"['DAX Production', 'Takeshobo', 'Dream Creation']",['Hotline'],Manga,[],,1 min. per ep.,10,[]
12133,OVA,['add some'],['add some'],Original,[],,4 min.,2,[]
19305,TV,['Yomiuri Telecasting'],['DLE'],Unknown,[],,2 min. per ep.,1,[]
2080,OVA,['add some'],['Pierrot'],Original,"['Mahou Shoujo', 'Parody']",,27 min.,1,[]
23129,Music,"['Yomiko Advertising', 'Ashi Productions']",['add some'],Original,[],,29 min.,0,[]
27503,ONA,['add some'],['Next Media Animation'],Original,[],,11 min. per ep.,4,['Crunchyroll']
30133,TV Special,['add some'],['Asahi Production'],Original,[],,5 min.,0,[]
13255,CM,['add some'],['Studio 4°C'],Original,[],,4 min.,0,[]
1115,OVA,['Shueisha'],['J.C.Staff'],Manga,[],Shoujo,36 min.,4,[]
1496,OVA,['add some'],['animate Film'],Manga,[],,14 min. per ep.,8,[]
5501,Special,['add some'],['AIC ASTA'],Unknown,[],,4 min. per ep.,0,[]
10533,TV,['add some'],['add some'],Unknown,[],,4 min. per ep.,0,[]
37484,TV,['add some'],['Ascension'],Original,[],Kids,24 min. per ep.,3,[]
3968,OVA,['Magic Bus'],['add some'],Game,[],,28 min. per ep.,1,[]
2382,TV,"['Madhouse', 'TV Tokyo']",['Trans Arts'],Original,"['Mecha', 'Military']",,25 min. per ep.,1,[]
30571,OVA,['add some'],['Ashi Productions'],Other,"['Music', 'Mythology']",,28 min.,1,[]
35610,ONA,['Imagine'],['add some'],Original,[],,5 min.,0,[]
6959,OVA,['add some'],['AIC PLUS+'],4-koma manga,"['CGDCT', 'School', 'Visual Arts']",,24 min.,1,['Crunchyroll']
1796,Movie,"['Atelier Musa', 'Streamline Pictures']",['Sunrise'],Light novel,[],,1 hr. 21 min.,43,[]
2517,Special,['add some'],['add some'],Manga,"['Adult Cast', 'Historical']",Seinen,24 min.,8,[]
6747,TV,"['Genco', 'Media Factory', 'Rakuonsha', 'AT-X', 'flying DOG']",['Shaft'],Manga,[],Seinen,23 min. per ep.,720,[]
4522,OVA,['add some'],['J.C.Staff'],Manga,[],,48 min.,0,[]
37103,Special,['add some'],['Lerche'],Game,[],,3 min. per ep.,77,[]
2199,Movie,['Sanrio'],['Sunrise'],Picture book,[],,46 min.,82,['Crunchyroll']
33729,Movie,"['Sotsu', 'Pazzy Entertainment']","['Telecom Animation Film', 'Graphinica']",Game,[],,1 hr. 29 min.,10,[]
35676,TV Special,['LIDENFILMS'],"['Millepensee', 'GEMBA']",Manga,"['Gore', 'Military']",Seinen,24 min.,29,[]
38551,Music,['add some'],['add some'],Game,"['Idols (Male)', 'Music']",,1 min.,0,[]
8227,Movie,['add some'],['Toei Animation'],Unknown,[],,25 min.,0,[]
29707,Music,['add some'],['Trigger'],Original,[],,4 min.,3,[]
9829,OVA,"['Group TAC', 'Toei Video']",['add some'],Unknown,[],,17 min. per ep.,2,[]
6718,OVA,['add some'],['Studio Take Off'],Original,[],,57 min. per ep.,0,[]
3863,Special,['add some'],['Madhouse'],Original,[],,4 min. per ep.,0,[]
21773,Special,['TV Tokyo'],['add some'],Manga,[],Shoujo,1 min. per ep.,9,[]
31321,Movie,['Shinano Kikaku'],['Toei Animation'],Picture book,[],Kids,25 min.,1,[]
28631,ONA,['add some'],"['Khara', 'CyberConnect2']",Unknown,[],,1 min. per ep.,0,[]
676,OVA,['Pink Pineapple'],['PP Project'],Visual novel,[],,25 min. per ep.,1,[]
6792,OVA,"['Bandai Visual', 'Sotsu']",['Sunrise'],Original,"['Mecha', 'Parody']",,10 min. per ep.,1,[]
10679,PV,['Media Factory'],['Shaft'],Manga,[],,1 min.,3,[]
6571,TV,['Pioneer LDC'],"['Gainax', 'Group TAC']",Manga,[],,5 min. per ep.,2,[]
5472,Special,['add some'],['add some'],Manga,[],,5 min.,0,[]
12237,ONA,['add some'],['Marvy Jack'],Manga,"['Idols (Female)', 'Music']",,4 min. per ep.,4,[]
38922,Music,['add some'],['add some'],Game,"['Idols (Male)', 'Music']",,1 min.,0,[]
37311,ONA,['add some'],['Yaoyorozu'],Original,[],,14 min. per ep.,0,[]
13207,TV,['add some'],['add some'],Unknown,"['Historical', 'Parody']",,3 min. per ep.,0,[]
10908,TV,['add some'],['add some'],Manga,[],,3 min. per ep.,2,[]
39182,CM,['add some'],['add some'],Other,[],,1 min.,2,[]
11995,Movie,['add some'],['ACC Production'],Original,[],,1 hr. 31 min.,3,[]
32755,Music,['Space Shower Music'],['add some'],Music,[],,5 min.,0,[]
9646,OVA,['Victor Entertainment'],['Studio Signal'],Manga,[],Seinen,32 min. per ep.,19,[]
17267,TV,"['Sotsu', 'Bushiroad', 'Chrono Gear Creative', 'Bushiroad Music']","['J.C.Staff', 'Nomad']",Original,"['Detective', 'Parody', 'Super Power']",,12 min. per ep.,12,[]
19519,Music,"[""Toy's Factory""]",['add some'],Original,[],,3 min.,1,[]
30173,TV,['Kids Station'],['happyproject'],Original,"['Historical', 'Samurai']",,3 min. per ep.,3,[]
37177,Movie,"['Beijing Enlight Pictures', 'Horgos Coloroom Pictures Co., Ltd.']",['Le-joy Animation Studio'],Original,[],,1 hr. 17 min.,0,[]
983,OVA,['Lantis'],['TNK'],Original,[],,5 min.,1,[]
